id,x,y,color,color_weight,cluster,PCA_100_cluster_2_without_concat,PCA_100_cluster_20_without_concat,PCA_500_cluster_2_without_concat,PCA_500_cluster_20_without_concat,PCA_100_cluster_2_with_concat,PCA_100_cluster_20_with_concat,PCA_500_cluster_2_with_concat,PCA_500_cluster_20_with_concat,PCA_500_cluster_10_without_concat,PCA_500_cluster_10_with_concat,object.1
IMG2762_4,39.61932192,-73.71728035,"[[115.45788342 109.44100147 100.41518523]
 [223.68634082 236.7721004  245.87593131]
 [140.05308039 140.11996273 141.1489732 ]]","[0.68255, 0.23855833333333334, 0.07889166666666667]",IMG2762,0,9,0,5,0,16,0,16,0,3,Unknow
IMG2762_5,39.61932192,-73.71728035,"[[ 35.20668929  36.64560778  37.69041163]
 [121.15876179 113.84169971 104.9971611 ]
 [147.20128373 146.38100619 141.09286715]]","[0.5953583333333333, 0.18490833333333334, 0.21973333333333334]",IMG2762,0,9,0,5,0,16,0,16,0,3,Unknow
IMG2763_1,19.11932192,-67.61728035,"[[ 93.45016762  97.72686639  99.19597723]
 [135.36095365 178.07454933 178.96516778]
 [ 95.11089068  79.64159212  50.33694633]]","[0.07829166666666666, 0.6931458333333333, 0.2285625]",IMG2763,1,8,1,13,1,2,1,2,3,4,sliding_door
IMG2763_2,19.11932192,-67.61728035,"[[ 85.22858771  68.16107552  41.85610192]
 [180.57533062 192.30092609 191.49929732]
 [141.56922471 132.94998438 110.13650746]]","[0.5773666666666667, 0.3071, 0.11553333333333334]",IMG2763,1,8,1,13,1,2,1,2,3,4,sliding_door
IMG2763_3,19.11932192,-67.61728035,"[[ 71.87847142  59.58499239  48.52158705]
 [139.25708208 135.33391344 109.97653808]
 [ 99.29304533  87.56869944  74.22259675]]","[0.41286666666666666, 0.4577833333333333, 0.12935]",IMG2763,1,1,1,14,1,2,1,2,1,4,sliding_door
IMG2763_4,19.11932192,-67.61728035,"[[ 73.46159904  61.13466521  40.75915237]
 [106.41005094  94.73394809  72.94903054]
 [161.98325656 144.58426556 120.20596622]]","[0.5293583333333334, 0.4136125, 0.057029166666666666]",IMG2763,1,1,1,14,1,2,1,2,5,4,sliding_door
IMG2763_5,19.11932192,-67.61728035,"[[140.06811234 160.6225965  164.7339076 ]
 [ 78.97992775  62.06320019  38.32604725]
 [103.05017214  97.97145016  89.9581549 ]]","[0.410125, 0.29788333333333333, 0.29199166666666665]",IMG2763,1,8,1,13,1,2,1,2,3,4,sliding_door
IMG2764_1,-23.38067808,45.18271965,"[[ 55.60518442  54.69442868  48.87402631]
 [153.13290245 157.59636726 155.79876553]
 [ 88.14639415  98.99295097  97.36479159]]","[0.4765625, 0.20032916666666667, 0.32310833333333333]",IMG2764,0,7,0,3,0,15,0,15,7,3,Unknow
IMG2764_2,-23.38067808,45.18271965,"[[188.38957109 192.95005401 199.37354548]
 [131.90773754 137.3630455  135.63820799]
 [ 74.57956243  74.46305671  67.34146613]]","[0.1862875, 0.2690208333333333, 0.5446916666666667]",IMG2764,0,5,0,3,0,15,0,15,7,3,Unknow
IMG2764_3,-23.38067808,45.18271965,"[[132.74135251 128.75613496 123.47055708]
 [ 75.40298016  76.11674608  78.46887291]
 [187.55731368 186.30159262 183.21456551]]","[0.1615125, 0.5971375, 0.24135]",IMG2764,0,11,0,11,0,15,0,15,7,3,Unknow
IMG2764_4,-23.38067808,45.18271965,"[[211.25530895 210.99634588 211.7514901 ]
 [139.18699265 137.56526375 138.66619658]
 [ 66.94586034  64.51235122  54.62833679]]","[0.6055208333333333, 0.13925833333333335, 0.25522083333333334]",IMG2764,0,10,0,16,0,15,0,15,2,3,Unknow
IMG2764_5,-23.38067808,45.18271965,"[[136.49940289 133.62934697 131.57010768]
 [191.93729884 189.79140876 182.75519931]
 [ 86.81257612  90.3717855   86.13125935]]","[0.8127958333333334, 0.1198875, 0.06731666666666666]",IMG2764,0,10,0,16,0,15,0,15,7,3,Unknow
IMG2765_1,20.21932192,-69.61728035,"[[131.26627619 137.13010491 142.87910726]
 [ 93.84735483  80.23399981  64.96046111]
 [197.31651458 200.66666667 193.07291108]]","[0.43570416666666667, 0.5177666666666667, 0.04652916666666667]",IMG2765,1,13,1,9,1,14,1,14,8,4,medicine_chest
IMG2765_2,20.21932192,-69.61728035,"[[124.49408861 105.27509696  78.86290986]
 [ 90.75796371  84.26710353  71.09865519]
 [135.25441944 136.57493592 136.1088199 ]]","[0.21940833333333334, 0.3541666666666667, 0.426425]",IMG2765,1,13,1,9,1,14,1,14,8,4,medicine_chest
IMG2765_3,20.21932192,-69.61728035,"[[123.60220167 103.97529233  75.3896081 ]
 [ 83.43359318  73.13554478  53.16716105]
 [156.52822359 155.87362738 143.50504976]]","[0.11311666666666667, 0.4261, 0.4607833333333333]",IMG2765,1,8,1,14,1,14,1,14,8,4,medicine_chest
IMG2765_4,20.21932192,-69.61728035,"[[ 69.39307476  67.54000269  59.52028137]
 [134.53505474 149.05659073 162.18389915]
 [125.15766964 109.24792596  81.54847523]]","[0.5581791666666667, 0.291175, 0.15064583333333334]",IMG2765,1,13,1,9,1,14,1,14,8,4,medicine_chest
IMG2765_5,20.21932192,-69.61728035,"[[ 89.10050689  92.98947048  85.03527183]
 [149.01650259 157.39698958 149.427926  ]
 [ 85.98219529  63.34405085  40.83485113]]","[0.7128458333333333, 0.11191666666666666, 0.1752375]",IMG2765,1,1,1,4,1,14,1,14,5,4,medicine_chest
IMG2766_1,9.419321918,33.58271965,"[[132.50000944 128.54473003  85.59230232]
 [101.23912766  90.49882089  49.08796635]
 [ 67.4965714   53.50044493  21.53441688]]","[0.6200541666666667, 0.16017916666666668, 0.21976666666666667]",IMG2766,1,17,1,1,1,2,1,2,9,9,Unknow
IMG2766_2,9.419321918,33.58271965,"[[ 82.95013906  69.28127199  37.25536977]
 [162.03173879 160.06221217 122.61844999]
 [109.32277379  99.80062525  64.63707724]]","[0.24775416666666666, 0.5513083333333333, 0.2009375]",IMG2766,1,2,1,10,1,2,1,2,1,9,Unknow
IMG2766_3,9.419321918,33.58271965,"[[ 67.02602804  56.15667013  30.13899545]
 [178.84823266 172.85605481 146.05890137]
 [128.43132895 125.68690676  93.39619016]]","[0.5097041666666666, 0.3486916666666667, 0.14160416666666667]",IMG2766,1,12,1,1,1,2,1,2,9,9,Unknow
IMG2766_4,9.419321918,33.58271965,"[[101.3765622   92.49394139  53.99272744]
 [135.67362744 128.17668454  87.57793246]
 [ 59.6606839   47.5795334   20.5867683 ]]","[0.37227916666666666, 0.13287083333333333, 0.49485]",IMG2766,1,8,1,13,1,2,1,2,3,9,Unknow
IMG2766_5,9.419321918,33.58271965,"[[145.11466255 144.86438594 105.89305597]
 [110.86700314 104.87980956  66.74050676]
 [ 54.11819824  41.49081053  20.06956634]]","[0.36514166666666664, 0.4732208333333333, 0.1616375]",IMG2766,1,17,1,1,1,2,1,2,9,9,Unknow
IMG2767_1,64.41932192,-65.91728035,"[[168.36358497 113.40235961  46.56554773]
 [105.91394058  58.34755438  16.86024509]
 [187.07785161 156.43626498  95.80863535]]","[0.736725, 0.14376666666666665, 0.11950833333333333]",IMG2767,1,2,1,10,1,4,1,4,1,9,medicine_chest
IMG2767_2,64.41932192,-65.91728035,"[[152.16319033 113.33673982  50.47046192]
 [ 88.93094485  51.69077758  16.46846745]
 [129.77135619  98.78481514  42.30910722]]","[0.8053375, 0.15781666666666666, 0.036845833333333335]",IMG2767,1,8,1,10,1,4,1,4,3,9,medicine_chest
IMG2767_3,64.41932192,-65.91728035,"[[173.01677736 143.50177376  72.83486703]
 [138.88044292 111.74211344  48.04674105]
 [ 93.25374048  64.59331114  22.35728772]]","[0.7351958333333334, 0.1091125, 0.15569166666666667]",IMG2767,1,2,1,10,1,4,1,4,1,9,medicine_chest
IMG2767_4,64.41932192,-65.91728035,"[[134.30076513  95.24772881  34.01307506]
 [157.74067671 120.86533594  54.12571608]
 [216.74534161 195.0934265  119.64544513]]","[0.2150375, 0.7688583333333333, 0.016104166666666666]",IMG2767,1,12,1,13,1,4,1,4,3,9,medicine_chest
IMG2767_5,64.41932192,-65.91728035,"[[ 98.01202205  53.89244176  14.02937933]
 [163.66121482 124.4930067   57.25607836]
 [155.720325    99.3070825   36.24139196]]","[0.5877458333333333, 0.2953625, 0.11689166666666667]",IMG2767,1,2,1,10,1,4,1,4,1,9,medicine_chest
IMG2768_1,-134.3806781,98.28271965,"[[166.59328396 171.57111279 178.78806739]
 [ 64.50371147  63.19267387  44.45885106]
 [118.36972876 114.28549481 109.24014622]]","[0.8180333333333333, 0.07865, 0.10331666666666667]",IMG2768,0,14,0,11,0,7,0,7,2,7,solar_dish
IMG2768_2,-134.3806781,98.28271965,"[[162.50885013 169.15768947 178.37847348]
 [ 53.17211159  51.44454453  34.70556015]
 [114.87876548 116.70221002 114.79082207]]","[0.71085, 0.118125, 0.171025]",IMG2768,0,11,0,0,0,7,0,7,2,7,solar_dish
IMG2768_3,-134.3806781,98.28271965,"[[118.71831136 114.17405359 112.19053594]
 [ 54.57681495  51.8284637   35.94117804]
 [180.13702162 185.15756892 189.978045  ]]","[0.3128958333333333, 0.19573333333333334, 0.4913708333333333]",IMG2768,0,3,0,8,0,7,0,7,2,7,solar_dish
IMG2768_4,-134.3806781,98.28271965,"[[ 54.13367695  38.82669523  34.66657741]
 [123.73135584 121.18313594 120.9539049 ]
 [ 97.04094793  89.80216021  89.51389435]]","[0.2858041666666667, 0.5899166666666666, 0.12427916666666666]",IMG2768,0,3,0,8,0,7,0,7,6,7,solar_dish
IMG2768_5,-134.3806781,98.28271965,"[[119.98900753 116.67814403 113.71532048]
 [178.38538898 186.60671652 202.64705617]
 [ 56.59831839  54.46042601  52.0801009 ]]","[0.5559916666666667, 0.36998333333333333, 0.074025]",IMG2768,0,9,0,5,0,7,0,7,0,7,solar_dish
IMG2769_1,59.71932192,-65.71728035,"[[156.07525321 135.83857349  82.40466235]
 [114.36327069  87.01430926  42.38133861]
 [ 75.77167141  58.27219361  29.32290129]]","[0.8211083333333333, 0.06296666666666667, 0.115925]",IMG2769,1,1,1,4,1,12,1,12,5,9,Unknow
IMG2769_2,59.71932192,-65.71728035,"[[156.36732276 131.94568479  82.50310186]
 [ 94.18371177  63.66891268  30.64614485]
 [130.37909141 100.22289675  57.17503921]]","[0.6998333333333333, 0.16485833333333333, 0.13530833333333334]",IMG2769,1,13,1,9,1,12,1,12,8,9,Unknow
IMG2769_3,59.71932192,-65.71728035,"[[162.49143595 134.24244067  84.91066758]
 [ 96.5067656   68.19503428  36.85231212]
 [139.59336374 113.9658801   73.02518342]]","[0.5223958333333333, 0.315425, 0.16217916666666668]",IMG2769,1,13,1,9,1,12,1,12,8,9,Unknow
IMG2769_4,59.71932192,-65.71728035,"[[ 87.0626085   66.29947061  46.56729266]
 [136.35958246 158.94603669 164.75112169]
 [141.4645274  127.96084794  96.639824  ]]","[0.4368958333333333, 0.29004166666666664, 0.2730625]",IMG2769,1,8,1,13,1,12,1,12,3,9,Unknow
IMG2769_5,59.71932192,-65.71728035,"[[149.62719811 128.77395198  78.86193288]
 [100.23078815  67.86966679  34.47608509]
 [107.94678798  93.15292712  75.30410808]]","[0.04533333333333334, 0.8868916666666666, 0.067775]",IMG2769,1,12,1,13,1,12,1,12,3,9,Unknow
IMG2770_1,57.81932192,-13.51728035,"[[ 70.30074669  54.73690825  23.43803445]
 [173.00292434 121.61798973  55.6600242 ]
 [134.28180361  71.74362793  29.10595294]]","[0.536725, 0.2940875, 0.1691875]",IMG2770,1,2,1,10,1,4,1,4,4,1,wardrobe
IMG2770_2,57.81932192,-13.51728035,"[[195.88931649 146.52978238  71.27541464]
 [ 94.04343064  64.74243084  21.27836593]
 [152.62862711 104.13299395  39.04043112]]","[0.5240875, 0.12230416666666667, 0.35360833333333336]",IMG2770,1,2,1,10,1,4,1,4,4,1,wardrobe
IMG2770_3,57.81932192,-13.51728035,"[[174.87616816 114.89955803  45.05331612]
 [ 84.11973833  55.04919227  21.58660782]
 [134.12891189  75.96656513  25.96556377]]","[0.31197916666666664, 0.39547916666666666, 0.29254166666666664]",IMG2770,1,4,1,7,1,4,1,4,4,1,wardrobe
IMG2770_4,57.81932192,-13.51728035,"[[184.05572929 132.47802903  56.66057253]
 [ 73.01793138  53.74470779  22.384563  ]
 [138.51298775  86.4264623   27.12817645]]","[0.20759166666666667, 0.4437041666666667, 0.34870416666666665]",IMG2770,1,4,1,7,1,4,1,4,4,1,wardrobe
IMG2770_5,57.81932192,-13.51728035,"[[185.82203485 134.61565717  56.48562555]
 [ 87.24154028  60.06445504  22.52718574]
 [145.72922299  99.26965139  34.87346745]]","[0.3777625, 0.37188333333333334, 0.25035416666666666]",IMG2770,1,4,1,7,1,4,1,4,4,1,wardrobe
IMG2771_1,-2.680678081,-66.21728035,"[[ 99.89534097  84.15838835  42.93955159]
 [132.05982848 108.65036314  64.32922925]
 [141.7571764  138.58696708 123.34647152]]","[0.205875, 0.6162083333333334, 0.17791666666666667]",IMG2771,1,8,1,13,1,8,1,8,3,5,Unknow
IMG2771_2,-2.680678081,-66.21728035,"[[120.30434631  97.70332023  67.87198399]
 [127.00773362 122.03995704  91.48421053]
 [ 92.35652313  82.38779459  48.9785906 ]]","[0.46795416666666667, 0.35751666666666665, 0.17452916666666668]",IMG2771,1,12,1,1,1,8,1,8,9,5,Unknow
IMG2771_3,-2.680678081,-66.21728035,"[[148.46796445 151.42818551 153.17602541]
 [204.28700095 206.5994775  209.23987471]
 [120.30285948 106.21642054  90.42097771]]","[0.5098708333333334, 0.20145416666666666, 0.288675]",IMG2771,1,7,1,3,1,8,1,8,7,5,Unknow
IMG2771_4,-2.680678081,-66.21728035,"[[198.81892748 205.67471811 209.94588377]
 [143.06031069 146.12486674 146.38491852]
 [118.40882042 108.81272408  96.85234829]]","[0.2206625, 0.21829583333333333, 0.5610416666666667]",IMG2771,0,7,0,5,1,8,1,8,0,5,Unknow
IMG2771_5,-2.680678081,-66.21728035,"[[135.93144443 136.45156234 132.8688677 ]
 [173.96853616 182.5259612  189.85987654]
 [111.21076038  96.72097125  80.96500958]]","[0.23651666666666665, 0.6005666666666667, 0.16291666666666665]",IMG2771,1,10,1,16,1,8,1,8,9,5,Unknow
IMG2772_1,48.11932192,-20.31728035,"[[182.51206957  35.24231424  33.28175311]
 [164.67336454 118.21649883  51.79212961]
 [108.21897878  50.95164374  21.65612808]]","[0.20339583333333333, 0.2678333333333333, 0.5287708333333333]",IMG2772,1,2,1,7,1,6,1,6,4,1,throne
IMG2772_2,48.11932192,-20.31728035,"[[192.38022584 130.89992167  50.74171861]
 [105.51025673  46.22906469  16.42347544]
 [158.15026773  87.21945818  26.84569522]]","[0.256525, 0.4454958333333333, 0.2979791666666667]",IMG2772,1,2,1,7,1,6,1,6,4,1,throne
IMG2772_3,48.11932192,-20.31728035,"[[137.22803218  63.36912608  19.99584011]
 [175.52351192 111.12255808  40.05561888]
 [ 81.09501142  43.60486264  16.3093261 ]]","[0.48575416666666665, 0.31843333333333335, 0.1958125]",IMG2772,1,4,1,17,1,6,1,6,4,1,throne
IMG2772_4,48.11932192,-20.31728035,"[[105.83059141  46.93910019  15.52119922]
 [155.94726183  19.34059811  19.66229067]
 [155.42237487  89.3558433   31.18126686]]","[0.2791875, 0.31535, 0.4054625]",IMG2772,1,4,1,17,1,6,1,6,4,1,throne
IMG2772_5,48.11932192,-20.31728035,"[[166.34625286 108.52731468  38.38315908]
 [121.12231762  60.2849184   21.52065282]
 [171.28894244  32.91214142  28.79961605]]","[0.26481666666666664, 0.3176625, 0.41752083333333334]",IMG2772,1,4,1,17,1,6,1,6,4,1,throne
IMG2773_1,-0.280678081,4.882719649,"[[142.52895046 143.14441397 149.0361765 ]
 [ 70.82645705  71.0113133   46.42130635]
 [202.97938491 203.600788   207.56019271]]","[0.19194583333333334, 0.5849166666666666, 0.2231375]",IMG2773,0,3,0,8,0,17,0,17,2,8,patio
IMG2773_2,-0.280678081,4.882719649,"[[211.50094965 211.75543522 212.7358563 ]
 [135.85998947 136.63898192 137.92703312]
 [ 70.27481171  64.01451823  52.52030883]]","[0.20621666666666666, 0.4196625, 0.37412083333333335]",IMG2773,0,9,0,5,0,17,0,17,0,8,patio
IMG2773_3,-0.280678081,4.882719649,"[[222.7806882  224.23359221 228.40474188]
 [ 64.95382113  61.69730554  40.08552051]
 [118.66552176 118.51263349 116.57409605]]","[0.3327291666666667, 0.45429166666666665, 0.21297916666666666]",IMG2773,0,6,0,15,0,17,0,17,2,8,patio
IMG2773_4,-0.280678081,4.882719649,"[[140.64628495 139.84257142 136.14690997]
 [ 89.60690533  94.33312894  58.06641196]
 [ 50.77626152  56.82028719  25.56389498]]","[0.26410833333333333, 0.46287083333333334, 0.2730208333333333]",IMG2773,0,6,0,15,0,17,0,17,2,8,patio
IMG2773_5,-0.280678081,4.882719649,"[[207.96191459 208.67787115 213.27922748]
 [ 64.58775822  70.59146785  35.8914824 ]
 [138.60551776 138.52777744 137.57977875]]","[0.3421166666666667, 0.573125, 0.08475833333333334]",IMG2773,0,6,0,15,0,17,0,17,2,8,patio
IMG2774_1,8.719321919,23.48271965,"[[102.20753549  66.51324801  63.27306671]
 [129.31238538 125.81938512 120.88249097]
 [159.62256782 173.03473046 188.2560848 ]]","[0.20867916666666667, 0.731575, 0.05974583333333333]",IMG2774,1,8,1,13,1,8,1,8,3,5,wardrobe
IMG2774_2,8.719321919,23.48271965,"[[129.84636762 130.7261805  130.50424094]
 [191.92889244 206.64685908 214.83381604]
 [113.6024897  113.27031075 111.16856982]]","[0.2670416666666667, 0.6912291666666667, 0.041729166666666664]",IMG2774,1,12,1,13,1,8,1,8,3,5,wardrobe
IMG2774_3,8.719321919,23.48271965,"[[174.69502844 180.70042872 181.63034875]
 [134.53192639 133.9767242  132.26382499]
 [118.87782446  99.96918768  75.14579832]]","[0.8097666666666666, 0.08925, 0.10098333333333333]",IMG2774,1,7,1,13,1,8,1,8,7,5,wardrobe
IMG2774_4,8.719321919,23.48271965,"[[ 79.75610405  67.24426831  58.08596202]
 [142.11884829 155.49097329 168.42249599]
 [118.00341284 115.20720226 106.20788875]]","[0.709175, 0.21239166666666667, 0.07843333333333333]",IMG2774,0,5,0,3,1,8,1,8,7,5,wardrobe
IMG2774_5,8.719321919,23.48271965,"[[134.54512915 134.24059148 131.75542299]
 [ 99.47404967  68.17963376  62.30849724]
 [147.81477444 157.83422903 166.63988269]]","[0.5427375, 0.3282875, 0.128975]",IMG2774,1,8,1,13,1,8,1,8,3,5,wardrobe
IMG2775_1,-53.98067808,47.48271965,"[[104.73684211 104.36421218  98.55075003]
 [188.10843675 191.95569066 194.88402988]
 [143.93488781 148.72605116 147.96382377]]","[0.3316208333333333, 0.4017875, 0.26659166666666667]",IMG2775,0,10,0,16,0,15,0,15,0,3,sliding_door
IMG2775_2,-53.98067808,47.48271965,"[[ 94.2678125   90.22564338  83.831875  ]
 [172.78688194 173.95606056 172.76061562]
 [129.38215176 127.35444143 122.08378962]]","[0.5258916666666666, 0.24838333333333334, 0.225725]",IMG2775,0,10,0,16,0,15,0,15,0,3,sliding_door
IMG2775_3,-53.98067808,47.48271965,"[[128.6104281  130.04217893 129.91594453]
 [164.30627384 168.11213703 169.10197647]
 [210.0809974  212.29610187 214.17175549]]","[0.48199166666666665, 0.3145375, 0.20347083333333332]",IMG2775,0,10,0,16,0,15,0,15,7,3,sliding_door
IMG2775_4,-53.98067808,47.48271965,"[[114.94595621 109.17431911 104.19984572]
 [183.74483569 187.53852104 190.44437441]
 [138.96904793 140.1252069  139.40120167]]","[0.14546666666666666, 0.503675, 0.3508583333333333]",IMG2775,0,10,0,16,0,15,0,15,0,3,sliding_door
IMG2775_5,-53.98067808,47.48271965,"[[157.84250099 161.59381115 163.38255819]
 [115.67715017 114.93859486 111.86789304]
 [208.1597528  212.6797219  215.83970645]]","[0.337175, 0.6088958333333333, 0.05392916666666667]",IMG2775,0,7,0,3,0,15,0,15,7,3,sliding_door
IMG2776_1,-13.38067808,26.38271965,"[[151.93843411 150.34887339 149.62104241]
 [185.38362412 184.25547048 187.27856575]
 [127.45390826 126.33777882 122.62515179]]","[0.19916666666666666, 0.6051416666666667, 0.19569166666666668]",IMG2776,1,7,1,3,1,18,1,18,7,5,Unknow
IMG2776_2,-13.38067808,26.38271965,"[[101.31598286 107.68714266 109.52597234]
 [143.1187035  145.66702308 147.63519967]
 [190.26277087 193.23641729 198.54205958]]","[0.45984166666666665, 0.273025, 0.26713333333333333]",IMG2776,0,7,0,3,1,18,1,18,7,5,Unknow
IMG2776_3,-13.38067808,26.38271965,"[[120.88503993 121.15498373 118.46814552]
 [155.11097844 158.59369818 163.25024876]
 [188.18846597 190.99670896 194.69513264]]","[0.27095416666666666, 0.3769125, 0.35213333333333335]",IMG2776,0,11,0,11,1,18,1,18,7,5,Unknow
IMG2776_4,-13.38067808,26.38271965,"[[151.94191299 152.24082732 152.89021845]
 [102.17208052  91.64373235  74.34130315]
 [131.72670528 130.43716561 131.4936168 ]]","[0.47194166666666665, 0.3703208333333333, 0.1577375]",IMG2776,1,8,1,13,1,18,1,18,7,5,Unknow
IMG2776_5,-13.38067808,26.38271965,"[[148.28195554 149.59511579 147.9163932 ]
 [126.76175644 129.58015361 130.71780454]
 [175.29638607 179.53371529 185.21752817]]","[0.35951666666666665, 0.13239166666666666, 0.5080916666666667]",IMG2776,1,7,1,13,1,18,1,18,7,5,Unknow
IMG2777_1,60.51932192,-51.61728035,"[[151.46210223 144.61194114 125.01015506]
 [ 87.14505179  73.6608699   61.35436426]
 [125.40015229 111.35309983  87.22960204]]","[0.4543125, 0.22172083333333334, 0.3239666666666667]",IMG2777,1,1,1,14,1,11,1,11,1,2,guillotine
IMG2777_2,60.51932192,-51.61728035,"[[128.83109723 135.44500712 128.92817056]
 [ 89.64484215 101.72203964 100.28553792]
 [ 81.51283607  65.41289354  48.09247078]]","[0.3796625, 0.48962083333333334, 0.13071666666666668]",IMG2777,1,8,1,13,1,11,1,11,3,2,guillotine
IMG2777_3,60.51932192,-51.61728035,"[[185.92083228 161.00672418 125.41385435]
 [ 71.79791695  64.92976409  47.97622991]
 [113.91596659 124.85419228 114.26340846]]","[0.6880666666666667, 0.03272083333333333, 0.2792125]",IMG2777,1,18,1,4,1,11,1,11,5,2,guillotine
IMG2777_4,60.51932192,-51.61728035,"[[ 88.19091082  86.59868399  76.15852446]
 [187.63905222 189.05361821 183.63625779]
 [126.474293   125.00405821 114.43008777]]","[0.555425, 0.3729708333333333, 0.07160416666666666]",IMG2777,1,8,1,13,1,11,1,11,3,2,guillotine
IMG2777_5,60.51932192,-51.61728035,"[[112.28216687 114.46632981 105.17187676]
 [148.40032006 148.80359063 146.88074163]
 [ 92.63156829  72.75124333  56.28183721]]","[0.33292916666666666, 0.48134166666666667, 0.18572916666666667]",IMG2777,1,13,1,9,1,11,1,11,8,2,guillotine
IMG2778_1,-82.98067808,112.8827196,"[[161.7753656  167.32122612 178.10950079]
 [ 70.61904961  64.0346252   53.07492889]
 [121.27905437 120.08835508 118.62062115]]","[0.3498625, 0.25174166666666664, 0.39839583333333334]",IMG2778,0,10,0,16,0,3,0,3,0,3,Unknow
IMG2778_2,-82.98067808,112.8827196,"[[194.95405836 198.79286655 201.81428365]
 [110.49942855 110.22662775 114.34631547]
 [ 44.75570133  45.03675478  37.03891569]]","[0.5469291666666667, 0.23665416666666667, 0.21641666666666667]",IMG2778,0,11,0,0,0,3,0,3,2,3,Unknow
IMG2778_3,-82.98067808,112.8827196,"[[ 44.29253263  44.14309799  40.39104148]
 [179.66265124 188.72899554 196.29097954]
 [122.52157758 125.47526583 128.49560332]]","[0.14324583333333332, 0.46237083333333334, 0.3943833333333333]",IMG2778,0,11,0,16,0,3,0,3,2,3,Unknow
IMG2778_4,-82.98067808,112.8827196,"[[173.51976646 178.66158936 188.24294518]
 [ 87.60707075  72.32501396  55.23278491]
 [124.78382957 122.16961532 121.62453852]]","[0.6423416666666667, 0.2608666666666667, 0.09679166666666666]",IMG2778,0,11,0,11,0,3,0,3,2,3,Unknow
